TAL1(j),0.913284,0.584620,
HNF4A(p),0.790932,0.335290,
HNF4A(d),0.839452,0.390254,
GATA6(p),0.975356,0.821776,
GATA6(d),0.555360,0.111216,
CDX2(p),0.805802,0.328088,
CDX2(d),0.859432,0.425428,
H3K4me2(p),0.796192,0.326938,
H3K4me2(d),0.797625,0.295173,

Compare N-100 D-100 tTest 2+n
,DSK,,
,AUROC,AUPRC,
TAL1(e),0.882753,0.497240,
TAL1(j),0.914260,0.597604,
HNF4A(p),0.804494,0.348898,
HNF4A(d),0.844783,0.396748,
GATA6(p),0.976607,0.829520,
GATA6(d),0.557674,0.124451,
CDX2(p),0.805894,0.332737,
CDX2(d),0.855225,0.430040,
H3K4me2(p),0.800019,0.325197,
H3K4me2(d),0.805426,0.314240,
